# px1=196,234  px2=196,236  fps=60.0
frame,px1_raw,px1_denoised,px2_raw,px2_denoised
103,21116.0,21155.234375,21174.0,21155.212890625
104,21172.0,21155.28125,21158.0,21155.23828125
105,21140.0,21155.345703125,21166.0,21155.2890625
106,21140.0,21155.40625,21150.0,21155.3359375
107,21148.0,21155.451171875,21158.0,21155.3671875
108,21140.0,21155.494140625,21166.0,21155.40234375
109,21116.0,21155.515625,21118.0,21155.412109375
110,21148.0,21155.546875,21134.0,21155.427734375
111,21124.0,21155.5546875,21158.0,21155.419921875
112,21116.0,21155.58203125,21158.0,21155.419921875
113,21140.0,21155.62890625,21134.0,21155.443359375
114,21124.0,21155.658203125,21134.0,21155.453125
115,21148.0,21155.69140625,21150.0,21155.46875
116,21140.0,21155.70703125,21126.0,21155.47265625
117,21132.0,21155.724609375,21158.0,21155.478515625
118,21132.0,21155.728515625,21166.0,21155.4765625
119,21132.0,21155.7265625,21158.0,21155.47265625
120,21148.0,21155.734375,21142.0,21155.478515625
121,21148.0,21155.734375,21134.0,21155.47265625
122,21156.0,21155.712890625,21142.0,21155.455078125
123,21132.0,21155.69140625,21142.0,21155.435546875
124,21148.0,21155.65625,21150.0,21155.40625
125,21132.0,21155.626953125,21134.0,21155.38671875
126,21140.0,21155.587890625,21150.0,21155.359375
127,21140.0,21155.55859375,21142.0,21155.345703125
128,21148.0,21155.544921875,21158.0,21155.341796875
129,21132.0,21155.53125,21150.0,21155.328125
130,21132.0,21155.498046875,21142.0,21155.302734375
131,21148.0,21155.486328125,21134.0,21155.296875
132,21132.0,21155.4609375,21142.0,21155.28125
133,21148.0,21155.4453125,21150.0,21155.27734375
134,21140.0,21155.41796875,21150.0,21155.263671875
135,21132.0,21155.41796875,21166.0,21155.283203125
136,21148.0,21155.419921875,21150.0,21155.302734375
137,21148.0,21155.41015625,21158.0,21155.3125
138,21116.0,21155.396484375,21118.0,21155.31640625
139,21140.0,21155.39453125,21142.0,21155.3359375
140,21148.0,21155.3828125,21158.0,21155.3515625
141,21140.0,21155.39453125,21158.0,21155.392578125
142,21164.0,21155.404296875,21150.0,21155.43359375
143,21132.0,21155.42578125,21142.0,21155.4921875
144,21132.0,21155.45703125,21158.0,21155.55859375
145,21132.0,21155.4609375,21158.0,21155.58984375
146,21140.0,21155.47265625,21150.0,21155.626953125
147,21140.0,21155.474609375,21158.0,21155.654296875
148,21148.0,21155.4765625,21142.0,21155.681640625
149,21172.0,21155.484375,21142.0,21155.71484375
150,21124.0,21155.490234375,21158.0,21155.74609375
151,21148.0,21155.501953125,21142.0,21155.7890625
152,21132.0,21155.50390625,21158.0,21155.822265625
153,21140.0,21155.51171875,21142.0,21155.861328125
154,21124.0,21155.525390625,21142.0,21155.90234375
155,21132.0,21155.546875,21166.0,21155.95703125
156,21140.0,21155.57421875,21158.0,21156.015625
157,21140.0,21155.60546875,21134.0,21156.08203125
158,21124.0,21155.642578125,21158.0,21156.15234375
159,21132.0,21155.685546875,21158.0,21156.232421875
160,21132.0,21155.7265625,21150.0,21156.314453125
161,21148.0,21155.7578125,21166.0,21156.376953125
162,21132.0,21155.796875,21158.0,21156.447265625
163,21124.0,21155.828125,21142.0,21156.509765625
164,21148.0,21155.86328125,21166.0,21156.572265625
165,21140.0,21155.8984375,21142.0,21156.63671875
166,21132.0,21155.9375,21158.0,21156.705078125
167,21132.0,21155.9765625,21142.0,21156.7734375
168,21140.0,21156.015625,21158.0,21156.845703125
169,21148.0,21156.0546875,21126.0,21156.91796875
170,21148.0,21156.09375,21158.0,21156.984375
171,21132.0,21156.1328125,21142.0,21157.056640625
172,21132.0,21156.17578125,21126.0,21157.12890625
173,21164.0,21156.21875,21158.0,21157.19921875
174,21132.0,21156.251953125,21158.0,21157.263671875
175,21148.0,21156.2890625,21150.0,21157.33203125
176,21148.0,21156.31640625,21142.0,21157.390625
177,21132.0,21156.345703125,21150.0,21157.451171875
178,21148.0,21156.375,21158.0,21157.51171875
179,21172.0,21156.40625,21150.0,21157.576171875
180,21132.0,21156.44140625,21134.0,21157.64453125
181,21124.0,21156.478515625,21158.0,21157.71484375
182,21156.0,21156.517578125,21182.0,21157.78515625
183,21156.0,21156.556640625,21174.0,21157.85546875
184,21132.0,21156.595703125,21158.0,21157.91796875
185,21148.0,21156.6328125,21150.0,21157.984375
186,21148.0,21156.6796875,21142.0,21158.060546875
187,21148.0,21156.7265625,21174.0,21158.1328125
188,21148.0,21156.771484375,21166.0,21158.20703125
189,21148.0,21156.8125,21142.0,21158.271484375
190,21140.0,21156.861328125,21134.0,21158.3515625
191,21132.0,21156.90625,21158.0,21158.421875
192,21116.0,21156.94921875,21150.0,21158.498046875
193,21156.0,21157.0,21158.0,21158.58984375
194,21132.0,21157.0546875,21166.0,21158.681640625
195,21132.0,21157.10546875,21166.0,21158.771484375
196,21140.0,21157.15625,21150.0,21158.857421875
197,21140.0,21157.20703125,21134.0,21158.94140625
198,21172.0,21157.255859375,21166.0,21159.017578125
199,21132.0,21157.294921875,21158.0,21159.078125
200,21148.0,21157.33203125,21158.0,21159.1328125
201,21148.0,21157.369140625,21166.0,21159.189453125
202,21148.0,21157.40625,21174.0,21159.2421875
203,21132.0,21157.4375,21150.0,21159.279296875
204,21132.0,21157.46875,21150.0,21159.318359375
205,21140.0,21157.490234375,21150.0,21159.33984375
206,21148.0,21157.517578125,21166.0,21159.3671875
207,21164.0,21157.53515625,21158.0,21159.376953125
208,21148.0,21157.56640625,21158.0,21159.41015625
209,21148.0,21157.607421875,21174.0,21159.46875
210,21164.0,21157.640625,21174.0,21159.5078125
211,21140.0,21157.6796875,21158.0,21159.55859375
212,21164.0,21157.70703125,21158.0,21159.5859375
213,21148.0,21157.732421875,21150.0,21159.611328125
214,21124.0,21157.75390625,21158.0,21159.625
215,21148.0,21157.767578125,21166.0,21159.626953125
