# px1=188,200  px2=166,490  fps=60.0
frame,px1_raw,px1_denoised,px2_raw,px2_denoised
155,22300.0,22284.958984375,22264.0,22242.19921875
156,22292.0,22284.548828125,22264.0,22241.873046875
157,22284.0,22284.216796875,22282.0,22241.486328125
158,22268.0,22283.822265625,22290.0,22241.16796875
159,22276.0,22283.470703125,22264.0,22240.83203125
160,22284.0,22283.0625,22256.0,22240.51953125
161,22268.0,22282.529296875,22272.0,22240.28515625
162,22292.0,22282.021484375,22264.0,22240.0625
163,22268.0,22281.40625,22282.0,22239.92578125
164,22276.0,22280.841796875,22256.0,22239.765625
165,22268.0,22280.298828125,22264.0,22239.60546875
166,22292.0,22279.771484375,22264.0,22239.44140625
167,22292.0,22279.2265625,22264.0,22239.3125
168,22276.0,22278.66796875,22282.0,22239.185546875
169,22292.0,22278.099609375,22272.0,22239.03515625
170,22268.0,22277.58984375,22240.0,22238.853515625
171,22284.0,22277.10546875,22264.0,22238.66015625
172,22284.0,22276.619140625,22282.0,22238.474609375
173,22292.0,22276.150390625,22256.0,22238.29296875
174,22300.0,22275.7421875,22248.0,22238.056640625
175,22276.0,22275.40234375,22264.0,22237.80078125
176,22284.0,22275.09765625,22264.0,22237.50390625
177,22268.0,22274.765625,22248.0,22237.216796875
178,22276.0,22274.4375,22264.0,22236.923828125
179,22260.0,22274.19140625,22240.0,22236.591796875
180,22284.0,22273.896484375,22248.0,22236.29296875
181,22284.0,22273.6171875,22264.0,22235.978515625
182,22300.0,22273.3125,22256.0,22235.68359375
183,22276.0,22273.099609375,22256.0,22235.34375
184,22260.0,22272.927734375,22264.0,22234.98828125
185,22260.0,22272.7734375,22248.0,22234.6328125
186,22284.0,22272.5078125,22248.0,22234.345703125
187,22276.0,22272.296875,22240.0,22234.02734375
188,22260.0,22272.0546875,22272.0,22233.72265625
189,22276.0,22271.875,22256.0,22233.37890625
190,22260.0,22271.55078125,22232.0,22233.12109375
191,22284.0,22271.216796875,22264.0,22232.84765625
192,22292.0,22270.8125,22248.0,22232.61328125
193,22276.0,22270.3359375,22264.0,22232.419921875
194,22260.0,22269.845703125,22256.0,22232.234375
195,22252.0,22269.22265625,22240.0,22232.091796875
196,22260.0,22268.66015625,22240.0,22231.92578125
197,22260.0,22268.064453125,22264.0,22231.765625
198,22268.0,22267.53125,22264.0,22231.564453125
199,22244.0,22266.90625,22264.0,22231.38671875
200,22252.0,22266.306640625,22256.0,22231.181640625
201,22276.0,22265.744140625,22232.0,22230.96875
202,22268.0,22265.279296875,22282.0,22230.712890625
203,22260.0,22264.810546875,22264.0,22230.44921875
204,22268.0,22264.361328125,22240.0,22230.177734375
205,22252.0,22263.8984375,22264.0,22229.90234375
206,22236.0,22263.50390625,22264.0,22229.6171875
207,22260.0,22263.13671875,22256.0,22229.306640625
208,22260.0,22262.7109375,22264.0,22229.068359375
209,22252.0,22262.26171875,22264.0,22228.84375
210,22268.0,22261.921875,22240.0,22228.544921875
211,22276.0,22261.61328125,22240.0,22228.24609375
212,22252.0,22261.35546875,22240.0,22227.884765625
213,22260.0,22261.099609375,22264.0,22227.525390625
214,22260.0,22260.89453125,22240.0,22227.125
215,22244.0,22260.775390625,22248.0,22226.6953125
216,22260.0,22260.638671875,22240.0,22226.30859375
