# px1=364,350  px2=80,350  fps=60.0
frame,px1_raw,px1_denoised,px2_raw,px2_denoised
317,23716.0,23717.146484375,22022.0,22018.8203125
318,23410.0,23404.08984375,22022.0,22023.24609375
319,23094.0,23111.453125,22062.0,22036.70703125
320,23684.0,23686.70703125,22030.0,22023.169921875
321,23482.0,23481.609375,22038.0,22025.58203125
322,23070.0,23090.556640625,22038.0,22033.66796875
323,23652.0,23651.45703125,22022.0,22022.703125
324,23530.0,23538.376953125,22022.0,22026.541015625
325,23078.0,23074.35546875,22022.0,22034.33203125
326,23578.0,23600.08984375,22006.0,22022.876953125
327,23628.0,23621.62890625,22030.0,22022.662109375
328,23030.0,23049.46875,22054.0,22033.45703125
329,23578.0,23578.185546875,22030.0,22023.93359375
330,23724.0,23708.3515625,22030.0,22025.626953125
331,23012.0,23024.412109375,22046.0,22031.48828125
332,23530.0,23542.62109375,22030.0,22025.203125
333,23772.0,23782.81640625,22038.0,22025.17578125
334,23022.0,23006.1796875,22038.0,22030.7578125
335,23474.0,23484.466796875,22030.0,22025.65234375
336,23886.0,23878.70703125,22030.0,22024.23828125
337,22964.0,22969.0625,22046.0,22030.51953125
338,23450.0,23445.85546875,22038.0,22027.828125
339,23974.0,23976.1015625,22038.0,22022.8828125
340,22924.0,22946.84375,22030.0,22029.49609375
341,23400.0,23405.720703125,22038.0,22028.171875
342,24072.0,24059.05078125,22030.0,22023.078125
343,22900.0,22916.765625,22054.0,22030.029296875
344,23336.0,23347.390625,22038.0,22028.2421875
345,24064.0,24044.634765625,22006.0,22022.2734375
346,22860.0,22885.029296875,22038.0,22028.896484375
347,23320.0,23291.69921875,22038.0,22029.93359375
348,23958.0,23963.484375,22054.0,22023.05078125
349,22892.0,22897.212890625,22022.0,22027.54296875
350,23248.0,23246.046875,22054.0,22030.8125
351,23862.0,23868.3046875,22030.0,22022.212890625
352,23070.0,23084.2578125,22062.0,22027.90625
353,23174.0,23180.87109375,22046.0,22035.333984375
354,23788.0,23793.712890625,22006.0,22021.6484375
355,23248.0,23278.451171875,22014.0,22027.708984375
356,23134.0,23133.8046875,22030.0,22034.994140625
357,23700.0,23712.7734375,22014.0,22019.76171875
358,23466.0,23455.275390625,22030.0,22025.021484375
359,23102.0,23089.509765625,22054.0,22034.607421875
360,23620.0,23613.50390625,22022.0,22025.009765625
361,23660.0,23650.330078125,22046.0,22025.34765625
362,23012.0,23015.90625,22046.0,22032.5234375
363,23546.0,23522.2421875,22030.0,22023.8984375
364,23854.0,23845.5078125,22030.0,22024.40625
365,22964.0,22971.5703125,22062.0,22030.37890625
366,23450.0,23435.48046875,22038.0,22026.734375
367,24016.0,24005.5234375,22022.0,22025.556640625
368,22932.0,22923.06640625,22022.0,22028.435546875
369,23328.0,23341.484375,22054.0,22028.609375
370,24024.0,24027.158203125,22030.0,22026.265625
371,22884.0,22875.205078125,22030.0,22028.482421875
372,23272.0,23270.6640625,22054.0,22031.77734375
373,23902.0,23902.8828125,22030.0,22024.001953125
374,23054.0,23070.4296875,22038.0,22027.90234375
375,23190.0,23193.9140625,22054.0,22032.8359375
376,23788.0,23768.22265625,22038.0,22023.46484375
377,23368.0,23360.70703125,22038.0,22027.34765625
378,23110.0,23105.046875,22062.0,22034.548828125
379,23660.0,23649.130859375,22030.0,22025.2421875
380,23628.0,23625.171875,22030.0,22026.513671875
381,23078.0,23036.22265625,22046.0,22033.369140625
382,23530.0,23521.9375,22014.0,22026.365234375
383,23878.0,23863.31640625,22038.0,22027.392578125
384,22940.0,22959.310546875,22038.0,22029.75390625
385,23400.0,23392.57421875,22038.0,22029.720703125
386,24080.0,24084.404296875,22014.0,22026.947265625
387,22884.0,22896.234375,22030.0,22030.4296875
388,23288.0,23297.486328125,22070.0,22030.5859375
389,23950.0,23936.349609375,22022.0,22025.22265625
390,23046.0,23050.66796875,22030.0,22028.578125
391,23182.0,23194.265625,22062.0,22035.673828125
392,23756.0,23754.783203125,22014.0,22024.015625
393,23400.0,23408.828125,22046.0,22028.00390625
394,23078.0,23081.166015625,22054.0,22034.3046875
395,23604.0,23604.29296875,22046.0,22025.06640625
396,23724.0,23730.974609375,22030.0,22028.9140625
397,23012.0,23004.298828125,22030.0,22032.33984375
398,23458.0,23459.646484375,22030.0,22029.130859375
399,24016.0,24014.22265625,22038.0,22028.126953125
400,22940.0,22923.9921875,22054.0,22030.357421875
401,23296.0,23320.34765625,22046.0,22030.484375
402,23958.0,23958.28125,22030.0,22027.84765625
