# px1=300,250  px2=301,251  fps=60.0
frame,px1_raw,px1_denoised,px2_raw,px2_denoised
479,20362.0,20373.794921875,20364.0,20368.376953125
480,20362.0,20373.818359375,20372.0,20368.423828125
481,20338.0,20373.84375,20380.0,20368.470703125
482,20354.0,20373.865234375,20372.0,20368.51171875
483,20378.0,20373.89453125,20372.0,20368.560546875
484,20354.0,20373.919921875,20388.0,20368.6015625
485,20362.0,20373.947265625,20364.0,20368.6484375
486,20362.0,20373.96484375,20364.0,20368.6796875
487,20362.0,20373.9921875,20380.0,20368.72265625
488,20362.0,20374.01171875,20388.0,20368.7578125
489,20386.0,20374.02734375,20380.0,20368.7890625
490,20362.0,20374.03515625,20364.0,20368.80859375
491,20362.0,20374.046875,20380.0,20368.833984375
492,20354.0,20374.052734375,20380.0,20368.8515625
493,20378.0,20374.0625,20388.0,20368.87109375
494,20354.0,20374.07421875,20380.0,20368.896484375
495,20378.0,20374.083984375,20380.0,20368.91796875
496,20354.0,20374.11328125,20396.0,20368.96875
497,20362.0,20374.140625,20380.0,20369.013671875
498,20362.0,20374.150390625,20380.0,20369.04296875
499,20362.0,20374.1640625,20372.0,20369.0703125
500,20370.0,20374.158203125,20380.0,20369.078125
501,20370.0,20374.15625,20380.0,20369.0859375
502,20362.0,20374.140625,20380.0,20369.080078125
503,20338.0,20374.125,20404.0,20369.0703125
504,20362.0,20374.119140625,20372.0,20369.072265625
505,20370.0,20374.1171875,20380.0,20369.080078125
506,20370.0,20374.08984375,20388.0,20369.05859375
507,20370.0,20374.06640625,20380.0,20369.037109375
508,20378.0,20374.033203125,20380.0,20369.00390625
509,20370.0,20374.0,20372.0,20368.96875
510,20354.0,20373.951171875,20364.0,20368.91796875
511,20362.0,20373.8984375,20380.0,20368.86328125
512,20362.0,20373.8515625,20396.0,20368.814453125
513,20346.0,20373.8046875,20396.0,20368.771484375
514,20346.0,20373.74609375,20372.0,20368.712890625
515,20346.0,20373.6875,20372.0,20368.65234375
516,20378.0,20373.625,20380.0,20368.5859375
517,20370.0,20373.5625,20356.0,20368.51953125
518,20346.0,20373.5,20364.0,20368.44921875
519,20362.0,20373.43359375,20364.0,20368.37109375
520,20370.0,20373.3671875,20356.0,20368.296875
521,20354.0,20373.294921875,20364.0,20368.216796875
522,20370.0,20373.232421875,20364.0,20368.14453125
523,20354.0,20373.1640625,20364.0,20368.064453125
524,20370.0,20373.099609375,20364.0,20367.986328125
525,20354.0,20373.02734375,20380.0,20367.8984375
526,20346.0,20372.96875,20372.0,20367.82421875
527,20346.0,20372.908203125,20356.0,20367.744140625
528,20378.0,20372.84375,20380.0,20367.662109375
529,20354.0,20372.78515625,20388.0,20367.58984375
530,20338.0,20372.736328125,20348.0,20367.53125
531,20362.0,20372.6953125,20372.0,20367.4765625
532,20346.0,20372.654296875,20380.0,20367.42578125
533,20378.0,20372.609375,20356.0,20367.369140625
534,20346.0,20372.57421875,20372.0,20367.3203125
535,20362.0,20372.537109375,20372.0,20367.271484375
536,20354.0,20372.5,20372.0,20367.21875
537,20338.0,20372.46484375,20388.0,20367.16796875
538,20354.0,20372.4296875,20348.0,20367.119140625
539,20370.0,20372.392578125,20380.0,20367.064453125
540,20354.0,20372.359375,20380.0,20367.01953125
